NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00002121404,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679327,SBD,0.5 ML tirzepatide 15 MG/ML Injection [Zepbound],direct,2679327,202504,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002124301,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2644403,SBD,0.5 ML tirzepatide 10 MG/ML Injection [Mounjaro],direct,2644403,202309,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002134001,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679317,SBD,0.5 ML tirzepatide 20 MG/ML Injection [Zepbound],direct,2679317,202405,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002134004,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679317,SBD,0.5 ML tirzepatide 20 MG/ML Injection [Zepbound],direct,2679317,202504,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002142301,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679319,SBD,0.5 ML tirzepatide 25 MG/ML Injection [Zepbound],direct,2679319,202405,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002142304,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679319,SBD,0.5 ML tirzepatide 25 MG/ML Injection [Zepbound],direct,2679319,202508,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002143301,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,1551300,SBD,0.5 ML dulaglutide 1.5 MG/ML Auto-Injector [Trulicity],direct,1551300,201411,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002143361,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,1551300,SBD,0.5 ML dulaglutide 1.5 MG/ML Auto-Injector [Trulicity],direct,1551300,201411,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002143380,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,1551300,SBD,0.5 ML dulaglutide 1.5 MG/ML Auto-Injector [Trulicity],direct,1551300,201411,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002143401,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,1551306,SBD,0.5 ML dulaglutide 3 MG/ML Auto-Injector [Trulicity],direct,1551306,201411,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002143461,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,1551306,SBD,0.5 ML dulaglutide 3 MG/ML Auto-Injector [Trulicity],direct,1551306,201411,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002143480,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,1551306,SBD,0.5 ML dulaglutide 3 MG/ML Auto-Injector [Trulicity],direct,1551306,201411,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002145701,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601758,SBD,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],direct,2601758,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002145780,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601758,SBD,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],direct,2601758,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002146001,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601776,SBD,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Mounjaro],direct,2601776,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002146080,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601776,SBD,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Mounjaro],direct,2601776,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002147101,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601770,SBD,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],direct,2601770,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002147180,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601770,SBD,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],direct,2601770,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002148401,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601785,SBD,0.5 ML tirzepatide 15 MG/ML Auto-Injector [Mounjaro],direct,2601785,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002148480,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601785,SBD,0.5 ML tirzepatide 15 MG/ML Auto-Injector [Mounjaro],direct,2601785,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002149501,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601746,SBD,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],direct,2601746,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002149580,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601746,SBD,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],direct,2601746,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002150601,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601764,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],direct,2601764,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002150661,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601764,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],direct,2601764,202210,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002150680,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2601764,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],direct,2601764,202206,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002200201,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679321,SBD,0.5 ML tirzepatide 30 MG/ML Injection [Zepbound],direct,2679321,202405,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002200204,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2679321,SBD,0.5 ML tirzepatide 30 MG/ML Injection [Zepbound],direct,2679321,202508,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002221401,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2644399,SBD,0.5 ML tirzepatide 15 MG/ML Injection [Mounjaro],direct,2644399,202309,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002223601,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,2395779,SBD,0.5 ML dulaglutide 6 MG/ML Auto-Injector [Trulicity],direct,2395779,202010,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002223661,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,2395779,SBD,0.5 ML dulaglutide 6 MG/ML Auto-Injector [Trulicity],direct,2395779,202103,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002223680,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,2395779,SBD,0.5 ML dulaglutide 6 MG/ML Auto-Injector [Trulicity],direct,2395779,202010,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002234001,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2644419,SBD,0.5 ML tirzepatide 20 MG/ML Injection [Mounjaro],direct,2644419,202309,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002242301,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2644415,SBD,0.5 ML tirzepatide 25 MG/ML Injection [Mounjaro],direct,2644415,202309,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002245701,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669721,SBD,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Zepbound],direct,2669721,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002245780,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669721,SBD,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Zepbound],direct,2669721,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002246001,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669718,SBD,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Zepbound],direct,2669718,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002246080,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669718,SBD,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Zepbound],direct,2669718,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002247101,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669715,SBD,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Zepbound],direct,2669715,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002247180,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669715,SBD,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Zepbound],direct,2669715,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002248401,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669712,SBD,0.5 ML tirzepatide 15 MG/ML Auto-Injector [Zepbound],direct,2669712,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002248480,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669712,SBD,0.5 ML tirzepatide 15 MG/ML Auto-Injector [Zepbound],direct,2669712,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002249501,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669709,SBD,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Zepbound],direct,2669709,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002249580,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669709,SBD,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Zepbound],direct,2669709,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002250601,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669706,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Zepbound],direct,2669706,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002250661,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669706,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Zepbound],direct,2669706,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002250680,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2669706,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Zepbound],direct,2669706,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002300201,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2644411,SBD,0.5 ML tirzepatide 30 MG/ML Injection [Mounjaro],direct,2644411,202309,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002318201,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,2395785,SBD,0.5 ML dulaglutide 9 MG/ML Auto-Injector [Trulicity],direct,2395785,202010,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002318261,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,2395785,SBD,0.5 ML dulaglutide 9 MG/ML Auto-Injector [Trulicity],direct,2395785,202103,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002318280,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,dulaglutide,1551291,2395785,SBD,0.5 ML dulaglutide 9 MG/ML Auto-Injector [Trulicity],direct,2395785,202010,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Primary GLP-1 RA class; excludes tirzepatide unless using glp1_like_ndc.
00002341101,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735297,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Mounjaro],direct,2735297,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002341111,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735297,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Mounjaro],direct,2735297,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002342201,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735294,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Mounjaro],direct,2735294,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002342211,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735294,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Mounjaro],direct,2735294,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002343301,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735292,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Mounjaro],direct,2735292,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002343311,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735292,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Mounjaro],direct,2735292,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002344401,glp1_like_ndc,GLP-1 RA or GLP-1-like incretin therapy,tirzepatide,2601723,2735290,SBD,2.4 ML tirzepatide 12.5 MG/ML Pen Injector [Mounjaro],direct,2735290,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
