concept_id,concept_label,coding_system,code,display_code,match_type,code_description,default_claim_rule,source,source_url,notes
diabetic_complications,Diabetes with complications,ICD10CM,E102,E102,prefix,Type 1 diabetes with kidney complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E103,E103,prefix,Type 1 diabetes with ophthalmic complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E104,E104,prefix,Type 1 diabetes with neurological complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E105,E105,prefix,Type 1 diabetes with circulatory complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E106,E106,prefix,Type 1 diabetes with other specified complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E112,E112,prefix,Type 2 diabetes with kidney complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E113,E113,prefix,Type 2 diabetes with ophthalmic complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E114,E114,prefix,Type 2 diabetes with neurological complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E115,E115,prefix,Type 2 diabetes with circulatory complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E116,E116,prefix,Type 2 diabetes with other specified complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E132,E132,prefix,Other specified diabetes with kidney complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E133,E133,prefix,Other specified diabetes with ophthalmic complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E134,E134,prefix,Other specified diabetes with neurological complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E135,E135,prefix,Other specified diabetes with circulatory complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
diabetic_complications,Diabetes with complications,ICD10CM,E136,E136,prefix,Other specified diabetes with other specified complications,Use as a diabetes severity feature; excludes uncomplicated diabetes codes.,AHRQ HCUP Elixhauser Comorbidity Software Refined for ICD-10-CM,https://hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp,Seed public code list. Normalize claim diagnosis codes by removing decimals and uppercasing before matching.
